ID,PIN,Address,Managing Organization,Property Status,Date of Acquisition,Date of Disposition,Sq. Ft.,Ward,Community Area Number,Community Area Name,Zoning Classification,Zip Code,Last Update,X Coordinate,Y Coordinate,Latitude,Longitude,Location
18553,20-15-106-015-0000,346 E 56TH ST,,Owned by City,8/18/1999,,0,20,40,WASHINGTON PARK,RM-5,60637,1/8/2020,1179566.794,1868063.4,41.793247,-87.6170782,"(41.79324702259901, -87.61707820402614)"
35623,20-19-204-005-0000,1745 W 63RD ST,2FM,Owned by City,,,0,15,67,WEST ENGLEWOOD,B1-1,60636,5/16/2019,1165574.54,1862793.65,41.7790946,-87.6685358,"(41.77909461186259, -87.66853578754983)"
66615,20-21-422-025-0000,7034 S WENTWORTH AVE,None,Owned by City,,,0,6,69,GREATER GRAND CROSSING,RT-4,60621,6/28/2019,1176140.816,1858179.294,41.7662016,-87.6299373,"(41.76620162075648, -87.6299373116738)"
67698,25-24-412-017-0000,,DPD - Open Space,Owned by City,10/12/2017,,,,,,,,9/11/2019,0,0,0,0,"(0.0, 0.0)"
13337,16-23-209-012-0000,3413 W 13TH PL,,Sold,,,0,24,29,NORTH LAWNDALE,RT-4,60623,5/22/2018,1153667.815,1893577.441,41.8638137,-87.7113704,"(41.86381370442923, -87.71137039022268)"
20918,20-20-117-002-0000,6603 S JUSTINE ST,,Owned by City,,,0,16,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1167238.632,1860886.77,41.7738264,-87.6624896,"(41.77382642533667, -87.66248959474207)"
34131,20-33-112-001-0000,525 W 80TH ST,None,Owned by City,,,0,17,44,CHATHAM,RS-3,60620,8/1/2018,1174069,1851761.96,41.7486379,-87.6377214,"(41.748637916650644, -87.63772142430727)"
63527,20-15-406-002-0000,6025 S CHAMPLAIN AVE,None,Not City Owned,,,0,20,42,WOODLAWN,RM-5,60637,4/11/2019,1181717.863,1865142.581,41.7851826,-87.6092807,"(41.78518258055735, -87.60928072246254)"
17822,20-09-211-005-0000,315 W 48TH PL,,Owned by City,,,0,3,37,FULLER PARK,RS-3,60609,5/22/2018,1174931.805,1872566.679,41.8057092,-87.6339398,"(41.80570917863729, -87.633939787917)"
61825,25-16-129-300-0000,,DPD - Planning,,,,,,,,,,3/6/2019,,,,,
67185,16-23-100-010-0000,1219 S PULASKI RD,None,Not City Owned,,,0,24,29,NORTH LAWNDALE,C1-2,60623,7/2/2019,1149950.347,1894184.748,41.8655533,-87.7250013,"(41.86555332144229, -87.72500132666333)"
58493,16-10-425-044-0000,,Obsolete PIN,Owned by City,8/16/1955,,,,,,,,8/1/2018,0,0,0,0,"(0.0, 0.0)"
20665,20-20-105-002-0000,1321 W 63RD ST,None,Owned by City,7/20/1999,,0,16,67,WEST ENGLEWOOD,C1-2,0,6/18/2020,1168478.375,1862891.783,41.7793018,-87.6578872,"(41.779301805278855, -87.65788721914201)"
18232,20-15-103-015-0000,224 E 55TH PL,,Owned by City,,,0,3,40,WASHINGTON PARK,B1-2,60637,5/22/2018,1178817.511,1868333.676,41.7940058,-87.6198175,"(41.79400578204212, -87.61981750239998)"
17001,20-16-201-041-0000,5643 S SHIELDS AVE,DPD - Large Lots,Sold,,,0,3,68,ENGLEWOOD,RS-3,60621,8/8/2018,1175028.28,1867357.591,41.7914128,-87.6337414,"(41.79141276662729, -87.63374144687317)"
59256,16-13-110-020-0000,2921 W WILCOX ST,DPD - Large Lots,Sold,,,2443,27,27,EAST GARFIELD PARK,RT-4,60612,,1156838.408,1899174.359,41.8791086,-87.6995796,"(41.879108596557444, -87.69957956447257)"
13408,16-24-305-018-0000,1915 S ALBANY AVE,None,Owned by City,6/10/1997,,0,24,30,SOUTH LAWNDALE,RT-4,60623,6/17/2019,1156034.861,1890359.25,41.8549353,-87.7027678,"(41.8549352524329, -87.70276781024282)"
35156,17-35-101-007-0000,3713 S ELLIS AVE,None,Owned by City,,,0,4,36,OAKLAND,RM-5,60653,8/1/2018,1182205.582,1880692.249,41.8278408,-87.6070107,"(41.827840834663164, -87.60701074863745)"
58733,16-13-104-016-0000,2948 W FIFTH AVE,None,Owned by City,7/31/1978,,0,27,27,EAST GARFIELD PARK,RT-4,0,8/1/2018,1156563.014,1899522.043,41.8800683,-87.7005814,"(41.88006825136724, -87.70058135432005)"
24033,25-16-202-012-0000,121 W 103RD ST,None,Owned by City,,,0,34,49,ROSELAND,RS-3,60628,8/1/2018,1177163.7,1836562.12,41.7068584,-87.6268385,"(41.706858369596006, -87.62683853335488)"
20818,20-20-111-026-0000,6406 S LOOMIS BLVD,DPD - Large Lots,Sold,,,0,16,67,WEST ENGLEWOOD,RT-4,60636,8/8/2018,1168001.004,1862219.12,41.7774662,-87.6596566,"(41.77746621011613, -87.65965663250049)"
14428,20-06-416-027-0000,4504 S MARSHFIELD AVE,,Sold,,,3098,15,61,NEW CITY,RS-3,60609,5/22/2018,1166001.508,1874775.445,41.811965,-87.6666298,"(41.811965030695816, -87.66662980390632)"
18938,20-10-116-023-0000,4932 S CALUMET AVE,,Owned by City,,,0,3,38,GRAND BOULEVARD,RM-5,60615,5/22/2018,1179187.623,1872205.715,41.8046226,-87.6183422,"(41.80462257017034, -87.61834223158992)"
13489,16-24-311-010-0000,2112 S ALBANY AVE,,Sold,,3/10/2016,2980,24,30,SOUTH LAWNDALE,M1-2,60623,3/29/2019,1155974.05,1889727.021,41.8532016,-87.703008,"(41.85320156939712, -87.70300804987386)"
61537,20-16-300-041-0000,736 W 60TH ST,None,Owned by City,,,0,16,68,ENGLEWOOD,B2-2,60621,4/2/2019,1172241.898,1865057.57,41.785163,-87.6440261,"(41.78516302052969, -87.64402612213611)"
35568,26-06-422-002-0000,2917 E 94TH ST,,Owned by City,,,0,10,48,CALUMET HEIGHTS,M1-2,0,5/22/2018,1197658.04,1843128.409,41.7243909,-87.5515716,"(41.72439094613271, -87.55157157260854)"
10857,16-13-331-026-0000,1130 S CALIFORNIA AVE,,Sold,,,3133,28,29,NORTH LAWNDALE,C1-2,60612,5/22/2018,1157769.112,1894917.105,41.8674074,-87.6962782,"(41.86740735852813, -87.69627819244963)"
59262,20-28-309-012-0000,7643 S UNION AVE,DPD - Large Lots,Sold,,,5422,6,71,AUBURN GRESHAM,RS-3,60620,,1172865.875,1854068.174,41.7549931,-87.6420622,"(41.75499306708971, -87.64206219528123)"
50770,20-09-317-024-0000,5300 S UNION AVE,None,Owned by City,1/24/2005,,0,20,61,NEW CITY,RS-3,60609,4/3/2019,1172440.73,1869680.44,41.7978443,-87.643161,"(41.797844302692134, -87.64316104940521)"
61693,20-16-313-022-0000,544 W 61ST ST,None,Owned by City,,,0,20,68,ENGLEWOOD,RS-3,60621,4/2/2019,1173538.935,1864494.397,41.783589,-87.6392873,"(41.78358897926129, -87.63928729927785)"
36232,20-18-427-023-0000,6212 S WOOD ST,,Owned by City,,,0,15,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1165320.781,1863402.805,41.7807716,-87.6694489,"(41.78077159087846, -87.66944885143677)"
14105,16-23-306-001-0000,1601 S LAWNDALE AVE,,Owned by City,,,0,24,29,NORTH LAWNDALE,B3-2,60623,5/22/2018,1152060.42,1891737.07,41.8587953,-87.7173196,"(41.858795317540284, -87.71731956518842)"
22708,25-24-429-033-0000,12136 S CALHOUN AVE,DPD - Open Space,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
12402,17-18-100-014-0000,23 S WESTERN AVE,,Sold,,,5712,27,28,NEAR WEST SIDE,B3-3,0,5/22/2018,1160520.083,1899671.13,41.8803964,-87.6860473,"(41.88039638281483, -87.68604732431952)"
37868,20-26-316-008-0000,7723 S DOBSON AVE,None,Owned by City,,,0,8,69,GREATER GRAND CROSSING,RS-3,60619,8/1/2018,1184659.478,1853909.545,41.7542896,-87.5988473,"(41.75428960832102, -87.59884730229061)"
67674,20-03-110-046-0000,4048 S CALUMET AVE,DPD - Housing,Sold,,,,3,38,GRAND BOULEVARD,RM-5,,9/4/2019,1179009.049,1878008.33,41.8205495,-87.6188202,"(41.820549510312375, -87.61882021037343)"
23677,25-19-211-033-0000,11250 S VINCENNES AVE,,Sold,,,0,19,75,MORGAN PARK,RS-3,60643,5/22/2018,1166543.359,1829831.881,41.688622,-87.6659211,"(41.68862199535372, -87.66592105437493)"
62839,20-10-217-030-0000,4930 S FORRESTVILLE AVE,,Owned by City,,,0,4,38,GRAND BOULEVARD,RM-5,60615,4/3/2019,1180722.089,1872306.15,41.804863,-87.6127115,"(41.80486300605162, -87.61271146364268)"
9815,16-16-207-023-0000,5030 W QUINCY ST,None,Owned by City,4/23/1987,,0,28,25,AUSTIN,RT-4,60644,2/24/2020,1142942.219,1898628.215,41.8778802,-87.7506181,"(41.8778801543441, -87.75061806097389)"
23729,25-03-108-036-0000,8846 S INDIANA AVE,None,Owned by City,,,0,9,44,CHATHAM,RS-2,60619,8/1/2018,1179014.534,1846186.366,41.7332267,-87.6197687,"(41.733226675964225, -87.61976873749826)"
18304,20-10-303-018-0000,5232 S INDIANA AVE,,Owned by City,,,8700,3,40,WASHINGTON PARK,RM-5,60615,5/22/2018,1178231.093,1874924.129,41.8121039,-87.6217678,"(41.812103920377176, -87.62176778023294)"
11039,16-12-416-022-0000,2509 W LAKE ST,DPD - Business Development,Owned by City,,,0,27,28,NEAR WEST SIDE,PMD 4,60612,9/7/2018,1159704,1901079.67,41.8842784,-87.6890051,"(41.884278395137756, -87.68900507046854)"
37287,25-21-332-021-0000,11816 S PARNELL AVE,None,Owned by City,,,0,34,53,WEST PULLMAN,RS-2,60628,8/1/2018,1174670.14,1826441.85,41.6791426,-87.6362698,"(41.67914258771641, -87.63626978416505)"
67617,20-08-429-022-0000,936 W GARFIELD BLVD,None,Not City Owned,,,5625,20,61,NEW CITY,RS-3,60609,7/2/2019,1170838.204,1868398.884,41.7943627,-87.6490752,"(41.794362728555804, -87.64907516816565)"
7797,13-36-325-033-0000,3106 W NORTH AVE,2FM,Owned by City,,,0,26,23,HUMBOLDT PARK,B3-3,60647,5/16/2019,1155290.02,1910584.16,41.9104494,-87.7049582,"(41.91044939089682, -87.70495816413296)"
23315,25-25-202-021-0000,12249 S CRANDON AVE,,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
67664,20-10-119-009-0000,5021 S WABASH AVE,DPD - Real Estate,Owned by City,,,,3,38,GRAND BOULEVARD,RT-4,,8/15/2019,1177697.783,1871634.689,41.8030895,-87.6238235,"(41.80308950282534, -87.62382354071129)"
21930,25-25-205-021-0000,12249 S BENSLEY AVE,DPD - Open Space,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
23378,26-05-108-006-0000,9013 S BURLEY AVE,None,Owned by City,,,0,10,46,SOUTH CHICAGO,RS-3,60617,8/1/2018,1199342.155,1845725.015,41.7314741,-87.5453158,"(41.73147410260124, -87.54531576716154)"
34175,25-28-105-005-0000,515 W 119TH ST,,Owned by City,,,0,34,53,WEST PULLMAN,B1-1,60628,5/22/2018,1174931.91,1825899,41.6776471,-87.6353277,"(41.67764710572011, -87.63532769874827)"
37265,25-24-205-018-0000,11638 S YATES AVE,,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
11855,17-18-220-004-0000,1749 W ADAMS ST,,Sold,,,0,27,28,NEAR WEST SIDE,C1-3,60612,5/22/2018,1164571.331,1899018.54,41.8785208,-87.6711901,"(41.878520812648446, -87.67119006786727)"
22660,25-34-106-020-0000,13013 S EBERHART AVE,,Owned by City,,,0,9,54,RIVERDALE,C2-1,60827,5/22/2018,1181821.312,1819032.544,41.6586486,-87.6103213,"(41.658648610585075, -87.61032128063545)"
65704,20-33-110-003-0000,8007 S UNION AVE,2FM,Owned by City,,,3125,21,71,AUBURN GRESHAM,RS-3,60620,5/16/2019,1173066.576,1851739.209,41.7485977,-87.6413953,"(41.74859766479381, -87.64139532408828)"
35318,25-19-212-035-0000,1648 W WASECA PL,DPD - Large Lots,Sold,,12/14/2017,0,34,75,MORGAN PARK,RS-2,60643,8/8/2018,1167191.958,1829971.557,41.6889915,-87.6635426,"(41.688991475303894, -87.66354258584892)"
23571,25-15-119-050-0000,10534 S MICHIGAN AVE,,Sold,,,7286,9,49,ROSELAND,B1-1,60628,5/22/2018,1178711.906,1834965.637,41.7024424,-87.6212174,"(41.70244240401183, -87.62121740671206)"
16595,20-16-102-007-0000,651 W GARFIELD BLVD,DPD - Real Estate,Sold,3/12/2002,2/22/2017,0,20,68,ENGLEWOOD,RT-4,60621,2/28/2019,1172691.365,1868183.264,41.7937304,-87.6422861,"(41.79373036831428, -87.64228607029408)"
37488,25-29-210-010-0000,12125 S GREEN ST,,Owned by City,,,0,34,53,WEST PULLMAN,PMD 10,60643,5/22/2018,1172951.678,1824296.46,41.6732933,-87.642623,"(41.673293265670374, -87.64262299969224)"
35740,20-16-116-034-0000,5720 S NORMAL BLVD,,Sold,,,0,20,68,ENGLEWOOD,RS-3,60621,5/22/2018,1173853.45,1866840.741,41.7900206,-87.6380646,"(41.79002063024858, -87.63806461597996)"
67546,25-28-101-032-0000,11932 S UNION AVE,None,Not City Owned,,,3075,34,53,WEST PULLMAN,RS-3,60628,7/2/2019,1173762.972,1825596.659,41.6768433,-87.6396153,"(41.676843340513805, -87.63961529140222)"
16548,20-17-321-023-0000,6139 S ADA ST,,Sold,,,4405,16,67,WEST ENGLEWOOD,RT-4,60636,5/22/2018,1168456.385,1863899.82,41.7820685,-87.6579388,"(41.78206845444859, -87.65793881037564)"
8186,16-02-306-038-0000,1130 N MONTICELLO AVE,,Owned by City,,,0,27,23,HUMBOLDT PARK,RS-3,60651,5/22/2018,1151736.008,1907418.169,41.9018323,-87.7180978,"(41.90183231781723, -87.71809775155015)"
17804,20-08-128-006-0000,5015 S LOOMIS BLVD,None,Owned by City,11/26/1996,,0,20,61,NEW CITY,RS-3,60609,1/8/2020,1167941.55,1871421.02,41.8027186,-87.6596102,"(41.80271859518917, -87.6596102374894)"
34535,20-08-407-017-0000,856 W 52ND ST,DPD - Large Lots,Owned by City,,,0,20,61,NEW CITY,RS-3,60609,8/1/2018,1171230.46,1870457.385,41.8000029,-87.6475766,"(41.80000290345558, -87.64757656514428)"
13680,16-25-219-014-0000,2623 W LUTHER ST,,Owned by City,,,0,12,30,SOUTH LAWNDALE,RT-4,60608,5/22/2018,1159152.369,1887475.485,41.8469585,-87.6914043,"(41.84695849702776, -87.69140427821948)"
38035,20-33-108-014-0000,8055 S HALSTED ST,,Owned by City,,,0,21,71,AUBURN GRESHAM,B1-2,60620,5/22/2018,1172475.468,1851227.065,41.7472053,-87.6435764,"(41.747205299699914, -87.64357639498336)"
21737,20-21-323-001-0000,7001 S UNION AVE,,Sold,,,0,6,68,ENGLEWOOD,RS-3,60621,5/22/2018,1172942.973,1858413.242,41.7669148,-87.6416516,"(41.76691476551401, -87.64165161966481)"
50678,16-15-220-018-0000,4311 W GLADYS AVE,DPD - Large Lots,Owned by City,8/20/1975,,0,28,26,WEST GARFIELD PARK,RT-4,60624,4/3/2019,1147645.025,1897964.492,41.8759699,-87.7333674,"(41.87596990669349, -87.73336736988999)"
22838,25-24-431-018-0000,12151 S HOXIE AVE,DPD - Open Space,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
20667,20-20-105-004-0000,1315 W 63RD ST,None,Owned by City,7/20/1999,,0,16,67,WEST ENGLEWOOD,C1-2,0,6/18/2020,1168540.815,1862893.466,41.7793051,-87.6576583,"(41.77930507545526, -87.6576582615136)"
19477,20-28-310-015-0000,7647 S LOWE AVE,None,Owned by City,,,0,6,71,AUBURN GRESHAM,RT-4,60620,8/1/2018,1173394.495,1853975.23,41.7547263,-87.6401277,"(41.75472634519369, -87.64012770007841)"
35468,21-30-121-020-0000,2662 E 75TH ST,,Owned by City,,,0,7,43,SOUTH SHORE,B3-3,60649,5/22/2018,1195401.38,1855993.4,41.7597495,-87.5594137,"(41.75974946613785, -87.5594136947907)"
34985,16-23-418-006-0000,3405 W OGDEN AVE,2FM,Owned by City,,,0,24,29,NORTH LAWNDALE,PD 833,0,5/16/2019,1153941.365,1890636.701,41.8557385,-87.7104445,"(41.85573853939136, -87.71044451471957)"
51167,16-23-300-003-0000,3953 W 16TH ST,2FM,Owned by City,12/21/2006,,0,24,29,NORTH LAWNDALE,B3-2,60623,5/16/2019,1150101.78,1891655.83,41.8586107,-87.7245112,"(41.858610722289214, -87.72451124032291)"
22474,25-24-423-037-0000,12040 S TORRENCE AVE,DPD - Open Space,Owned by City,,,0,10,51,SOUTH DEERING,POS-3,0,5/22/2018,1195616.07,1825541.85,41.6761823,-87.5596298,"(41.67618229322155, -87.55962981800849)"
23091,25-25-200-046-0000,12252 S LUELLA AVE,,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
8688,16-10-104-039-0000,4700 W ERIE ST,None,Owned by City,9/10/2001,,0,28,25,AUSTIN,RS-3,60644,2/21/2020,1144814.53,1903991.025,41.8925612,-87.743608,"(41.892561249192894, -87.7436079963094)"
17592,20-15-300-019-0000,5938 S WABASH AVE,,Sold,,,0,20,40,WASHINGTON PARK,RT-4,60637,5/22/2018,1177604.81,1865508.17,41.7862798,-87.6243498,"(41.78627984970069, -87.62434981764623)"
20371,20-21-400-001-0000,6707 S STEWART AVE,None,Owned by City,,,0,6,68,ENGLEWOOD,RT-4,60621,8/1/2018,1174895.277,1860456.503,41.7724784,-87.6344348,"(41.77247840355068, -87.63443481266602)"
19563,20-28-314-007-0000,7729 S HALSTED ST,,Sold,,,2499,17,71,AUBURN GRESHAM,B1-2,60620,5/22/2018,1172399.482,1853547.815,41.7535754,-87.6437867,"(41.75357540746878, -87.64378667623502)"
50708,20-15-120-005-0000,5819 S WABASH AVE,None,Owned by City,9/28/2012,,0,20,40,WASHINGTON PARK,RT-4,60637,4/3/2019,1177844.16,1866351.69,41.7885891,-87.6234467,"(41.7885891329629, -87.6234467105171)"
17048,20-17-109-025-0000,5606 S LAFLIN ST,,Owned by City,,,0,16,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1167197.52,1867475.929,41.7919088,-87.6624518,"(41.791908776013635, -87.66245184204055)"
23227,25-25-202-009-0000,12221 S CRANDON AVE,,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
12485,17-18-100-041-0000,2335 W MADISON ST,,Sold,,,2631,27,28,NEAR WEST SIDE,B3-3,60612,5/22/2018,1160674.491,1899824.365,41.8808137,-87.6854761,"(41.88081367680069, -87.68547610612917)"
9465,16-12-308-047-0000,3108 W WALNUT ST,DPD - Large Lots,Sold,,,2716,27,27,EAST GARFIELD PARK,RT-4,60612,8/8/2018,1155554.246,1901566.214,41.885698,-87.7042304,"(41.88569800717992, -87.70423042035507)"
17704,20-16-306-004-0000,5911 S EGGLESTON AVE,,Sold,,,0,20,68,ENGLEWOOD,RS-3,60621,5/22/2018,1174399.13,1865667.44,41.7867888,-87.6360987,"(41.786788839672866, -87.63609865924208)"
67605,17-08-414-001-0000,330 N GREEN ST,None,Not City Owned,,,31193,27,28,NEAR WEST SIDE,PD 1403,60607,7/2/2019,1170498.994,1902517.105,41.8879936,-87.6493227,"(41.88799356100996, -87.64932266058744)"
37437,25-34-406-004-0000,13413 S CORLISS AVE,None,Owned by City,,,0,9,54,RIVERDALE,RS-2,0,8/1/2018,1184161.004,1816404.18,41.6513818,-87.6018415,"(41.651381812580254, -87.60184146173684)"
18318,20-10-304-040-0000,5214 S PRAIRIE AVE,None,Owned by City,,,0,3,40,WASHINGTON PARK,RM-5,60615,8/1/2018,1178795.734,1870429.52,41.7997575,-87.6198336,"(41.79975746663193, -87.61983356652509)"
51156,20-07-306-020-0000,5134 S DAMEN AVE,None,Owned by City,7/29/1997,,0,16,61,NEW CITY,B3-1,60609,4/3/2019,1163853.557,1870464.745,41.8001814,-87.6746296,"(41.800181411423864, -87.67462962541714)"
12449,17-21-304-052-0000,1736 S DESPLAINES ST,,Sold,,,2304,11,31,LOWER WEST SIDE,RT-4,60616,5/22/2018,1172269.628,1891625.826,41.8580682,-87.643142,"(41.85806821913464, -87.64314196051102)"
34349,25-15-203-031-0000,625 E 103RD ST,,Owned by City,,,0,9,49,ROSELAND,B3-1,60628,5/22/2018,1182311.54,1836704.515,41.7071317,-87.607983,"(41.70713167797338, -87.6079829896375)"
18843,20-08-421-059-0000,917 W 53RD PL,None,Owned by City,4/25/2006,,0,20,61,NEW CITY,RS-3,60609,1/8/2020,1171010.23,1869228.438,41.7966354,-87.6484201,"(41.796635357451834, -87.6484201211897)"
62496,20-10-209-004-0000,4823 S VINCENNES AVE,,Owned by City,,,0,3,38,GRAND BOULEVARD,RM-5,60615,4/3/2019,1180442.746,1873051.06,41.8069135,-87.6137131,"(41.80691352453676, -87.61371308934368)"
8387,16-05-418-035-0000,5916 W IOWA ST,DPD - Large Lots,Sold,,12/7/2017,0,29,25,AUSTIN,RS-3,60651,8/8/2018,1136754.515,1905493.592,41.8968327,-87.7731736,"(41.8968326834638, -87.773173587234)"
9005,16-11-129-036-0000,426 N HAMLIN AVE,None,Owned by City,,,0,37,23,HUMBOLDT PARK,RT-4,60624,3/5/2019,1150877.34,1902696.47,41.8888923,-87.7213755,"(41.88889234981762, -87.72137547227503)"
14747,20-07-417-018-0000,5345 S WINCHESTER AVE,None,Owned by City,,,0,16,61,NEW CITY,RS-3,60609,8/1/2018,1164360.24,1869063.06,41.7963243,-87.672811,"(41.79632434651181, -87.67281096242833)"
63446,25-20-418-034-0000,823 W 117TH ST,,Owned by City,,,0,34,53,WEST PULLMAN,RS-3,0,4/3/2019,1172822.325,1827153.551,41.6811364,-87.6430127,"(41.68113643584721, -87.64301266206492)"
62488,20-03-200-008-0000,3925 S DR MARTIN LUTHER KING JR DR,,Owned by City,,,0,3,38,GRAND BOULEVARD,RM-5,60653,4/3/2019,1179544.239,1878914.625,41.8230242,-87.6168292,"(41.82302422509161, -87.61682918034445)"
63113,26-06-211-003-0000,8807 S HOUSTON AVE,,Owned by City,,,0,10,46,SOUTH CHICAGO,B3-2,60617,4/3/2019,1198092.003,1847112.791,41.7353136,-87.5498492,"(41.735313585110596, -87.54984916661849)"
23782,25-22-320-023-0000,11834 S MICHIGAN AVE,,Owned by City,,,0,9,53,WEST PULLMAN,B3-2,60628,5/22/2018,1178874.127,1826341.86,41.6787738,-87.6208846,"(41.67877383661205, -87.62088457461729)"
67247,17-18-222-011-0000,1710 W JACKSON BLVD,None,Not City Owned,,,0,27,28,NEAR WEST SIDE,PD 345,0,7/2/2019,1164968.68,1898717.817,41.8776872,-87.6697396,"(41.87768718384899, -87.66973962622878)"
11075,16-13-309-043-0000,3010 W POLK ST,,Sold,,,3126,28,27,EAST GARFIELD PARK,RT-4,60612,5/22/2018,1156345.5,1896311.04,41.8712613,-87.7014668,"(41.87126133298716, -87.70146684002127)"
23781,25-22-320-017-0000,22 E 119TH ST,None,Owned by City,,,0,9,53,WEST PULLMAN,RS-3,60628,8/1/2018,1178635.5,1826166.675,41.6782985,-87.6217633,"(41.67829851499649, -87.62176333026508)"
18883,20-11-216-063-0000,4800 S LAKE PARK AVE,,Owned by City,,,0,4,39,KENWOOD,PD 61,60615,5/22/2018,1186686.441,1873084.577,41.8068598,-87.5908124,"(41.806859756784064, -87.59081244864754)"
37346,25-28-102-019-0000,,,Sold,,,,,,,,,5/22/2018,,,,,
13844,16-26-204-007-0000,3337 W CERMAK RD,None,Owned by City,,,0,22,30,SOUTH LAWNDALE,C1-2,60623,3/5/2019,1154229.281,1889243.178,41.8519088,-87.7094249,"(41.851908814524855, -87.70942488239436)"
61520,20-17-414-011-0000,6023 S PEORIA ST,None,Owned by City,,,0,16,68,ENGLEWOOD,RS-3,60621,6/28/2019,1171387.262,1864791.529,41.7844517,-87.6471674,"(41.784451731650854, -87.64716736961783)"
9708,16-14-500-029-0000,3407 W HARRISON ST,,Owned by City,,,0,24,27,EAST GARFIELD PARK,M1-3,60624,5/22/2018,1153707.11,1897110.5,41.873508,-87.7111321,"(41.87350802336732, -87.71113213141179)"
23735,25-15-121-028-0000,10611 S EDBROOKE AVE,,Sold,,,3448,9,49,ROSELAND,RS-3,60628,5/22/2018,1179232.929,1834572.436,41.7013516,-87.6193215,"(41.701351570166075, -87.61932150891164)"
62233,20-16-408-020-0000,246 W 60TH ST,,Owned by City,,,0,20,68,ENGLEWOOD,RS-3,0,4/3/2019,1175503.62,1865219.394,41.7855347,-87.6320624,"(41.78553470433013, -87.63206242808984)"
67018,20-20-419-003-0000,1021 W 69TH ST,None,Not City Owned,,,2616,6,68,ENGLEWOOD,RS-3,60621,7/2/2019,1170597.951,1858975.985,41.7685104,-87.6502307,"(41.76851043048919, -87.65023066397406)"
20307,20-28-107-032-0000,7140 S STEWART AVE,None,Owned by City,,,0,6,68,ENGLEWOOD,RT-4,60621,8/1/2018,1174762.823,1857401.691,41.7640986,-87.6350113,"(41.764098599229676, -87.63501126745108)"
9098,16-11-218-013-0000,550 N TRUMBULL AVE,None,Owned by City,,,0,27,23,HUMBOLDT PARK,RT-4,60624,3/5/2019,1153195.037,1903723.498,41.8916649,-87.7128367,"(41.89166494419505, -87.71283667158842)"
58579,16-12-330-045-0000,2914 W MADISON ST,None,Owned by City,3/24/1982,,0,27,27,EAST GARFIELD PARK,C1-2,60612,8/1/2018,1156876.049,1899981.619,41.881323,-87.6994195,"(41.881323034166414, -87.69941945662964)"
35682,20-19-203-002-0000,1819 W 63RD ST,,Owned by City,,,0,15,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1165192.99,1862783.19,41.779074,-87.6699349,"(41.779073994181346, -87.66993488520335)"
11752,16-13-108-031-0000,2938 W WILCOX ST,None,Owned by City,,,0,27,27,EAST GARFIELD PARK,RT-4,60612,8/1/2018,1156650.846,1899283.424,41.8794117,-87.7002653,"(41.87941168022887, -87.70026530749894)"
20213,20-27-403-002-0000,537 E 75TH ST,,Owned by City,,,0,6,69,GREATER GRAND CROSSING,B1-1,60619,5/22/2018,1181290.51,1855316.83,41.7582296,-87.6111501,"(41.75822960994415, -87.61115007832224)"
66222,20-22-424-007-0000,7029 S SOUTH CHICAGO AVE,2FM,Owned by City,,,0,6,42,WOODLAWN,M1-2,60637,5/16/2019,1182234.033,1858687.307,41.7674568,-87.607588,"(41.767456752632285, -87.60758797308452)"
62883,20-08-407-008-0000,835 W 51ST PL,,Owned by City,,,0,20,61,NEW CITY,RS-3,60609,4/3/2019,1171443.26,1870601.82,41.8003946,-87.6467919,"(41.80039458655995, -87.64679193896538)"
35808,20-17-125-017-0000,5808 S LAFLIN ST,,Owned by City,,,0,16,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1167234.19,1866153.719,41.7882797,-87.6623552,"(41.78827968723992, -87.66235521792194)"
62877,20-09-309-016-0000,5200 S EMERALD AVE,,Owned by City,,,0,20,61,NEW CITY,RS-3,60609,4/3/2019,1172145.968,1870352.168,41.7996941,-87.6442222,"(41.79969408354825, -87.64422223829004)"
35413,20-07-304-043-0000,2326 W 52ND ST,,Owned by City,,,0,15,63,GAGE PARK,C1-2,60609,5/22/2018,1161594.66,1870093.015,41.7992085,-87.682924,"(41.79920854092932, -87.68292402512826)"
61640,20-20-206-002-0000,6341 S PEORIA ST,DPD - Housing,Sold,,4/23/2019,0,16,68,ENGLEWOOD,RT-4,0,4/25/2019,1171445.163,1862595.031,41.778423,-87.6470194,"(41.77842301998108, -87.64701935881739)"
17378,20-17-423-045-0000,6124 S HALSTED ST,None,Owned by City,,,0,16,68,ENGLEWOOD,B2-2,60621,4/10/2019,1171903.81,1864127.828,41.7826191,-87.645293,"(41.78261913283644, -87.64529297704662)"
